dataset_name,file_path,sentiment_value,emotional_category,speaker_id,gender,duration,duration_trimmed,split,renamed_file_path
TESS,./dataset/TESS/YAF_disgust/YAF_peg_disgust.wav,-1,Disgust,YAF,Female,2.84,2.84,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_peg_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_ring_disgust.wav,-1,Disgust,YAF,Female,2.38,2.38,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_ring_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_tool_disgust.wav,-1,Disgust,YAF,Female,2.5,2.5,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_tool_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_puff_disgust.wav,-1,Disgust,YAF,Female,2.45,2.45,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_puff_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_dip_disgust.wav,-1,Disgust,YAF,Female,2.63,2.63,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_dip_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_walk_disgust.wav,-1,Disgust,YAF,Female,2.59,2.59,test,./dataset/splitted/test/TESS_YAF_disgust_YAF_walk_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_lot_disgust.wav,-1,Disgust,YAF,Female,2.48,2.48,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_lot_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_knock_disgust.wav,-1,Disgust,YAF,Female,2.37,2.37,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_knock_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_jug_disgust.wav,-1,Disgust,YAF,Female,2.59,2.59,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_jug_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_home_disgust.wav,-1,Disgust,YAF,Female,2.28,2.28,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_home_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_dab_disgust.wav,-1,Disgust,YAF,Female,2.45,2.45,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_dab_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_tire_disgust.wav,-1,Disgust,YAF,Female,2.51,2.51,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_tire_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_road_disgust.wav,-1,Disgust,YAF,Female,2.39,2.39,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_road_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_burn_disgust.wav,-1,Disgust,YAF,Female,2.24,2.24,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_burn_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_make_disgust.wav,-1,Disgust,YAF,Female,2.61,2.61,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_make_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_mood_disgust.wav,-1,Disgust,YAF,Female,2.53,2.53,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_mood_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_mess_disgust.wav,-1,Disgust,YAF,Female,2.62,2.62,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_mess_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_cab_disgust.wav,-1,Disgust,YAF,Female,2.58,2.58,test,./dataset/splitted/test/TESS_YAF_disgust_YAF_cab_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_shawl_disgust.wav,-1,Disgust,YAF,Female,2.45,2.45,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_shawl_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_wife_disgust.wav,-1,Disgust,YAF,Female,2.68,2.68,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_wife_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_chain_disgust.wav,-1,Disgust,YAF,Female,2.76,2.76,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_chain_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_base_disgust.wav,-1,Disgust,YAF,Female,2.71,2.71,test,./dataset/splitted/test/TESS_YAF_disgust_YAF_base_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_judge_disgust.wav,-1,Disgust,YAF,Female,2.69,2.69,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_judge_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_came_disgust.wav,-1,Disgust,YAF,Female,2.55,2.55,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_came_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_rat_disgust.wav,-1,Disgust,YAF,Female,2.62,2.62,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_rat_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_beg_disgust.wav,-1,Disgust,YAF,Female,2.58,2.58,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_beg_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_choice_disgust.wav,-1,Disgust,YAF,Female,2.53,2.53,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_choice_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_hit_disgust.wav,-1,Disgust,YAF,Female,2.45,2.45,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_hit_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_hole_disgust.wav,-1,Disgust,YAF,Female,2.54,2.54,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_hole_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_time_disgust.wav,-1,Disgust,YAF,Female,2.56,2.56,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_time_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_five_disgust.wav,-1,Disgust,YAF,Female,2.54,2.54,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_five_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_sheep_disgust.wav,-1,Disgust,YAF,Female,2.21,2.21,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_sheep_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_half_disgust.wav,-1,Disgust,YAF,Female,2.44,2.44,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_half_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_hush_disgust.wav,-1,Disgust,YAF,Female,2.39,2.39,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_hush_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_whip_disgust.wav,-1,Disgust,YAF,Female,2.34,2.34,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_whip_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_pick_disgust.wav,-1,Disgust,YAF,Female,2.46,2.46,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_pick_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_voice_disgust.wav,-1,Disgust,YAF,Female,2.71,2.71,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_voice_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_jar_disgust.wav,-1,Disgust,YAF,Female,2.51,2.51,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_jar_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_numb_disgust.wav,-1,Disgust,YAF,Female,2.36,2.36,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_numb_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_pike_disgust.wav,-1,Disgust,YAF,Female,2.6,2.6,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_pike_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_back_disgust.wav,-1,Disgust,YAF,Female,2.36,2.36,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_back_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_goal_disgust.wav,-1,Disgust,YAF,Female,2.37,2.37,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_goal_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_fit_disgust.wav,-1,Disgust,YAF,Female,2.54,2.54,test,./dataset/splitted/test/TESS_YAF_disgust_YAF_fit_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_cheek_disgust.wav,-1,Disgust,YAF,Female,2.58,2.58,test,./dataset/splitted/test/TESS_YAF_disgust_YAF_cheek_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_name_disgust.wav,-1,Disgust,YAF,Female,2.46,2.46,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_name_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_sour_disgust.wav,-1,Disgust,YAF,Female,2.7,2.7,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_sour_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_shout_disgust.wav,-1,Disgust,YAF,Female,2.47,2.47,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_shout_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_match_disgust.wav,-1,Disgust,YAF,Female,2.8,2.8,test,./dataset/splitted/test/TESS_YAF_disgust_YAF_match_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_moon_disgust.wav,-1,Disgust,YAF,Female,2.51,2.51,test,./dataset/splitted/test/TESS_YAF_disgust_YAF_moon_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_pool_disgust.wav,-1,Disgust,YAF,Female,2.42,2.42,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_pool_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_long_disgust.wav,-1,Disgust,YAF,Female,2.54,2.54,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_long_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_gun_disgust.wav,-1,Disgust,YAF,Female,2.37,2.37,test,./dataset/splitted/test/TESS_YAF_disgust_YAF_gun_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_live_disgust.wav,-1,Disgust,YAF,Female,2.49,2.49,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_live_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_hate_disgust.wav,-1,Disgust,YAF,Female,2.42,2.42,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_hate_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_thought_disgust.wav,-1,Disgust,YAF,Female,2.54,2.54,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_thought_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_witch_disgust.wav,-1,Disgust,YAF,Female,2.75,2.75,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_witch_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_nag_disgust.wav,-1,Disgust,YAF,Female,2.69,2.69,test,./dataset/splitted/test/TESS_YAF_disgust_YAF_nag_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_nice_disgust.wav,-1,Disgust,YAF,Female,2.61,2.61,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_nice_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_hall_disgust.wav,-1,Disgust,YAF,Female,2.49,2.49,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_hall_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_lore_disgust.wav,-1,Disgust,YAF,Female,2.43,2.43,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_lore_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_talk_disgust.wav,-1,Disgust,YAF,Female,2.52,2.52,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_talk_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_read_disgust.wav,-1,Disgust,YAF,Female,2.36,2.36,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_read_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_bought_disgust.wav,-1,Disgust,YAF,Female,2.35,2.35,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_bought_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_such_disgust.wav,-1,Disgust,YAF,Female,2.66,2.66,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_such_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_good_disgust.wav,-1,Disgust,YAF,Female,2.45,2.45,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_good_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_sail_disgust.wav,-1,Disgust,YAF,Female,2.53,2.53,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_sail_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_chair_disgust.wav,-1,Disgust,YAF,Female,2.47,2.47,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_chair_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_keen_disgust.wav,-1,Disgust,YAF,Female,2.48,2.48,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_keen_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_youth_disgust.wav,-1,Disgust,YAF,Female,2.67,2.67,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_youth_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_tape_disgust.wav,-1,Disgust,YAF,Female,2.6,2.6,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_tape_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_team_disgust.wav,-1,Disgust,YAF,Female,2.53,2.53,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_team_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_sure_disgust.wav,-1,Disgust,YAF,Female,2.37,2.37,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_sure_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_book_disgust.wav,-1,Disgust,YAF,Female,2.31,2.31,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_book_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_food_disgust.wav,-1,Disgust,YAF,Female,2.49,2.49,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_food_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_limb_disgust.wav,-1,Disgust,YAF,Female,2.23,2.23,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_limb_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_wire_disgust.wav,-1,Disgust,YAF,Female,2.54,2.54,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_wire_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_check_disgust.wav,-1,Disgust,YAF,Female,2.7,2.7,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_check_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_loaf_disgust.wav,-1,Disgust,YAF,Female,2.43,2.43,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_loaf_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_lid_disgust.wav,-1,Disgust,YAF,Female,2.46,2.46,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_lid_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_fall_disgust.wav,-1,Disgust,YAF,Female,2.48,2.48,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_fall_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_ton_disgust.wav,-1,Disgust,YAF,Female,2.26,2.26,test,./dataset/splitted/test/TESS_YAF_disgust_YAF_ton_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_join_disgust.wav,-1,Disgust,YAF,Female,2.84,2.84,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_join_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_mop_disgust.wav,-1,Disgust,YAF,Female,2.67,2.67,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_mop_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_doll_disgust.wav,-1,Disgust,YAF,Female,2.71,2.71,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_doll_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_chief_disgust.wav,-1,Disgust,YAF,Female,2.53,2.53,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_chief_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_keg_disgust.wav,-1,Disgust,YAF,Female,2.64,2.64,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_keg_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_should_disgust.wav,-1,Disgust,YAF,Female,2.71,2.71,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_should_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_lose_disgust.wav,-1,Disgust,YAF,Female,2.83,2.83,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_lose_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_lease_disgust.wav,-1,Disgust,YAF,Female,2.77,2.77,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_lease_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_wash_disgust.wav,-1,Disgust,YAF,Female,2.7,2.7,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_wash_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_soup_disgust.wav,-1,Disgust,YAF,Female,2.35,2.35,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_soup_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_dodge_disgust.wav,-1,Disgust,YAF,Female,2.61,2.61,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_dodge_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_met_disgust.wav,-1,Disgust,YAF,Female,2.5,2.5,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_met_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_learn_disgust.wav,-1,Disgust,YAF,Female,2.45,2.45,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_learn_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_yes_disgust.wav,-1,Disgust,YAF,Female,2.45,2.45,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_yes_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_room_disgust.wav,-1,Disgust,YAF,Female,2.43,2.43,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_room_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_south_disgust.wav,-1,Disgust,YAF,Female,2.61,2.61,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_south_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_vine_disgust.wav,-1,Disgust,YAF,Female,2.48,2.48,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_vine_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_yearn_disgust.wav,-1,Disgust,YAF,Female,2.59,2.59,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_yearn_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_king_disgust.wav,-1,Disgust,YAF,Female,2.5,2.5,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_king_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_bite_disgust.wav,-1,Disgust,YAF,Female,2.35,2.35,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_bite_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_seize_disgust.wav,-1,Disgust,YAF,Female,2.86,2.86,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_seize_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_merge_disgust.wav,-1,Disgust,YAF,Female,2.71,2.71,test,./dataset/splitted/test/TESS_YAF_disgust_YAF_merge_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_luck_disgust.wav,-1,Disgust,YAF,Female,2.49,2.49,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_luck_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_far_disgust.wav,-1,Disgust,YAF,Female,2.49,2.49,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_far_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_shirt_disgust.wav,-1,Disgust,YAF,Female,2.65,2.65,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_shirt_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_mill_disgust.wav,-1,Disgust,YAF,Female,2.4,2.4,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_mill_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_fail_disgust.wav,-1,Disgust,YAF,Female,2.3,2.3,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_fail_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_pole_disgust.wav,-1,Disgust,YAF,Female,2.41,2.41,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_pole_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_gin_disgust.wav,-1,Disgust,YAF,Female,2.44,2.44,test,./dataset/splitted/test/TESS_YAF_disgust_YAF_gin_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_mouse_disgust.wav,-1,Disgust,YAF,Female,2.63,2.63,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_mouse_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_dime_disgust.wav,-1,Disgust,YAF,Female,2.58,2.58,test,./dataset/splitted/test/TESS_YAF_disgust_YAF_dime_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_love_disgust.wav,-1,Disgust,YAF,Female,2.6,2.6,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_love_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_bar_disgust.wav,-1,Disgust,YAF,Female,2.7,2.7,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_bar_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_rot_disgust.wav,-1,Disgust,YAF,Female,2.48,2.48,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_rot_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_bean_disgust.wav,-1,Disgust,YAF,Female,2.28,2.28,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_bean_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_hurl_disgust.wav,-1,Disgust,YAF,Female,2.27,2.27,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_hurl_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_sub_disgust.wav,-1,Disgust,YAF,Female,2.51,2.51,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_sub_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_dog_disgust.wav,-1,Disgust,YAF,Female,2.6,2.6,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_dog_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_laud_disgust.wav,-1,Disgust,YAF,Female,2.51,2.51,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_laud_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_shack_disgust.wav,-1,Disgust,YAF,Female,2.59,2.59,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_shack_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_pad_disgust.wav,-1,Disgust,YAF,Female,2.64,2.64,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_pad_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_rain_disgust.wav,-1,Disgust,YAF,Female,2.56,2.56,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_rain_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_tell_disgust.wav,-1,Disgust,YAF,Female,2.36,2.36,test,./dataset/splitted/test/TESS_YAF_disgust_YAF_tell_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_turn_disgust.wav,-1,Disgust,YAF,Female,2.59,2.59,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_turn_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_juice_disgust.wav,-1,Disgust,YAF,Female,2.69,2.69,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_juice_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_vote_disgust.wav,-1,Disgust,YAF,Female,2.42,2.42,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_vote_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_cool_disgust.wav,-1,Disgust,YAF,Female,2.5,2.5,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_cool_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_week_disgust.wav,-1,Disgust,YAF,Female,2.5,2.5,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_week_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_bone_disgust.wav,-1,Disgust,YAF,Female,2.54,2.54,test,./dataset/splitted/test/TESS_YAF_disgust_YAF_bone_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_rough_disgust.wav,-1,Disgust,YAF,Female,2.72,2.72,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_rough_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_calm_disgust.wav,-1,Disgust,YAF,Female,2.31,2.31,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_calm_disgust_Disgust_-1.wav
TESS,./dataset/TESS/YAF_disgust/YAF_size_disgust.wav,-1,Disgust,YAF,Female,2.67,2.67,train,./dataset/splitted/train/TESS_YAF_disgust_YAF_size_disgust_Disgust_-1.wav
